491, 3.0
492, 4.0
493, 3.0
494, 4.0
495, 3.0
496, 4.0
497, 3.0
498, 4.0
499, 4.0
500, 3.0
501, 4.0
502, 4.0
503, 3.0
504, 4.0
505, 4.0
506, 4.0
507, 3.0
508, 4.0
509, 4.0
510, 4.0
511, 4.0
512, 4.0
513, 4.0
514, 4.0
515, 4.0
516, 4.0
517, 4.0
518, 4.0
519, 4.0
520, 4.0
521, 4.0
522, 4.0
523, 4.0
524, 5.0
525, 4.0
526, 4.0
527, 4.0
528, 5.0
529, 4.0
530, 4.0
531, 5.0
532, 4.0
533, 4.0
534, 5.0
535, 4.0
536, 5.0
537, 4.0
538, 5.0
539, 4.0
540, 5.0
541, 5.0
542, 4.0
543, 5.0
544, 5.0
545, 4.0
546, 5.0
547, 5.0
548, 5.0
549, 4.0
550, 5.0
551, 5.0
552, 5.0
553, 5.0
554, 5.0
555, 5.0
556, 5.0
557, 5.0
558, 5.0
559, 6.0
560, 5.0
561, 6.0
562, 5.0
563, 6.0
564, 6.0
565, 6.0
566, 5.0
567, 6.0
568, 6.0
569, 5.0
570, 6.0
571, 5.0
572, 5.0
573, 6.0
574, 5.0
575, 6.0
576, 5.0
577, 6.0
578, 6.0
579, 5.0
580, 6.0
581, 6.0
582, 5.0
583, 6.0
584, 6.0
585, 6.0
586, 5.0
587, 6.0
588, 6.0
589, 6.0
590, 6.0
591, 6.0
592, 6.0
593, 6.0
594, 6.0
595, 6.0
596, 7.0
597, 6.0
598, 7.0
599, 6.0
600, 6.0
601, 7.0
602, 6.0
603, 7.0
604, 6.0
605, 6.0
606, 7.0
607, 6.0
608, 7.0
609, 6.0
610, 7.0
611, 7.0
612, 6.0
613, 7.0
614, 7.0
615, 6.0
616, 7.0
617, 7.0
618, 7.0
619, 7.0
620, 7.0
621, 7.0
622, 7.0
623, 7.0
624, 7.0
625, 7.0
626, 7.0
627, 7.0
628, 7.0
629, 7.0
630, 8.0
631, 7.0
632, 7.0
633, 8.0
634, 7.0
635, 7.0
636, 8.0
637, 7.0
638, 8.0
639, 7.0
640, 8.0
641, 8.0
642, 7.0
643, 8.0
644, 8.0
645, 8.0
646, 7.0
647, 8.0
648, 8.0
649, 8.0
650, 8.0
651, 8.0
652, 8.0
653, 8.0
654, 8.0
655, 8.0
656, 8.0
657, 9.0
658, 8.0
659, 8.0
660, 8.0
661, 9.0
662, 8.0
663, 9.0
664, 8.0
665, 9.0
666, 8.0
667, 9.0
668, 8.0
669, 9.0
670, 9.0
671, 8.0
672, 9.0
673, 9.0
674, 9.0
675, 9.0
676, 9.0
677, 9.0
678, 9.0
679, 9.0
680, 9.0
681, 9.0
682, 9.0
683, 9.0
684, 10.0
685, 9.0
686, 10.0
687, 9.0
688, 10.0
689, 9.0
690, 10.0
691, 9.0
692, 10.0
693, 10.0
694, 9.0
695, 10.0
696, 10.0
697, 10.0
698, 10.0
699, 10.0
700, 9.0
701, 10.0
702, 10.0
703, 11.0
704, 10.0
705, 10.0
706, 10.0
707, 10.0
708, 10.0
709, 11.0
710, 10.0
711, 11.0
712, 10.0
713, 10.0
714, 11.0
715, 11.0
716, 10.0
717, 11.0
718, 11.0
719, 11.0
720, 11.0
721, 10.0
722, 11.0
723, 11.0
724, 11.0
725, 11.0
726, 11.0
727, 11.0
728, 12.0
729, 11.0
730, 11.0
731, 11.0
732, 12.0
733, 11.0
734, 12.0
735, 11.0
736, 12.0
737, 11.0
738, 12.0
739, 13.0
740, 12.0
741, 11.0
742, 12.0
743, 12.0
744, 12.0
745, 12.0
746, 12.0
747, 12.0
748, 12.0
749, 12.0
750, 12.0
751, 12.0
752, 13.0
753, 12.0
754, 12.0
755, 13.0
756, 12.0
757, 13.0
758, 12.0
759, 13.0
760, 12.0
761, 13.0
762, 13.0
763, 13.0
764, 13.0
765, 13.0
766, 14.0
767, 13.0
768, 13.0
769, 13.0
770, 13.0
771, 14.0
772, 13.0
773, 13.0
774, 14.0
775, 13.0
776, 14.0
777, 13.0
778, 14.0
779, 13.0
780, 14.0
781, 14.0
782, 13.0
783, 14.0
784, 14.0
785, 14.0
786, 14.0
787, 14.0
788, 14.0
789, 14.0
790, 14.0
791, 15.0
792, 14.0
793, 15.0
794, 15.0
795, 14.0
796, 15.0
797, 14.0
798, 15.0
799, 14.0
800, 15.0
801, 15.0
802, 15.0
803, 15.0
804, 15.0
805, 15.0
806, 15.0
807, 15.0
808, 15.0
809, 15.0
810, 15.0
811, 16.0
812, 15.0
813, 16.0
814, 15.0
815, 16.0
816, 15.0
817, 16.0
818, 16.0
819, 16.0
820, 16.0
821, 16.0
822, 16.0
823, 16.0
824, 16.0
825, 16.0
826, 17.0
827, 16.0
828, 16.0
829, 17.0
830, 17.0
831, 16.0
832, 17.0
833, 17.0
834, 16.0
835, 17.0
836, 17.0
837, 17.0
838, 17.0
839, 17.0
840, 17.0
841, 18.0
842, 17.0
843, 17.0
844, 17.0
845, 18.0
846, 17.0
847, 17.0
848, 18.0
849, 18.0
850, 17.0
851, 18.0
852, 18.0
853, 18.0
854, 17.0
855, 17.0
856, 18.0
857, 19.0
858, 18.0
859, 18.0
860, 18.0
861, 18.0
862, 19.0
863, 18.0
864, 19.0
865, 18.0
866, 19.0
867, 19.0
868, 19.0
869, 18.0
870, 19.0
871, 19.0
872, 19.0
873, 19.0
874, 19.0
875, 20.0
876, 19.0
877, 19.0
878, 20.0
879, 19.0
880, 20.0
881, 19.0
882, 20.0
883, 19.0
884, 20.0
885, 20.0
886, 20.0
887, 20.0
888, 20.0
889, 20.0
890, 20.0
891, 20.0
892, 21.0
893, 20.0
894, 21.0
895, 20.0
896, 21.0
897, 20.0
898, 21.0
899, 21.0
900, 21.0
901, 21.0
902, 22.0
903, 21.0
904, 21.0
905, 22.0
906, 21.0
907, 22.0
908, 22.0
909, 21.0
910, 22.0
911, 21.0
912, 22.0
913, 23.0
914, 22.0
915, 22.0
916, 22.0
917, 23.0
918, 22.0
919, 23.0
920, 22.0
921, 23.0
922, 23.0
923, 23.0
924, 23.0
925, 23.0
926, 23.0
927, 23.0
928, 23.0
929, 24.0
930, 23.0
931, 24.0
932, 23.0
933, 24.0
934, 24.0
935, 23.0
936, 24.0
937, 24.0
938, 24.0
939, 24.0
940, 25.0
941, 24.0
942, 24.0
943, 26.0
944, 27.0
945, 24.0
946, 24.0
947, 24.0
948, 25.0
949, 24.0
950, 25.0
951, 24.0
952, 25.0
953, 25.0
954, 24.0
955, 26.0
956, 25.0
957, 25.0
958, 26.0
959, 25.0
960, 25.0
961, 25.0
962, 25.0
963, 26.0
964, 25.0
965, 26.0
966, 26.0
967, 26.0
968, 26.0
969, 26.0
970, 26.0
971, 26.0
972, 26.0
973, 27.0
974, 26.0
975, 27.0
976, 26.0
977, 27.0
978, 27.0
979, 27.0
980, 27.0
981, 27.0
982, 27.0
983, 27.0
984, 28.0
985, 27.0
986, 28.0
987, 27.0
988, 28.0
989, 28.0
990, 28.0
991, 28.0
992, 28.0
993, 28.0
994, 28.0
995, 29.0
996, 28.0
997, 29.0
998, 29.0
999, 30.0
1000, 29.0
1001, 29.0
1002, 30.0
1003, 29.0
1004, 30.0
1005, 30.0
1006, 30.0
1007, 30.0
1008, 30.0
1009, 30.0
1010, 30.0
1011, 30.0
1012, 30.0
1013, 30.0
1014, 30.0
1015, 29.0
1016, 30.0
1017, 30.0
1018, 30.0
1019, 30.0
1020, 31.0
1021, 30.0
1022, 31.0
1023, 31.0
1024, 31.0
1025, 31.0
1026, 31.0
1027, 31.0
1028, 31.0
1029, 31.0
1030, 31.0
1031, 32.0
1032, 31.0
1033, 31.0
1034, 32.0
1035, 31.0
1036, 32.0
1037, 32.0
1038, 31.0
1039, 32.0
1040, 32.0
1041, 33.0
1042, 32.0
1043, 32.0
1044, 33.0
1045, 33.0
1046, 32.0
1047, 33.0
1048, 34.0
1049, 33.0
1050, 33.0
1051, 34.0
1052, 33.0
1053, 34.0
1054, 34.0
1055, 34.0
1056, 34.0
1057, 34.0
1058, 34.0
1059, 34.0
1060, 35.0
1061, 34.0
1062, 35.0
1063, 35.0
1064, 34.0
1065, 35.0
1066, 35.0
1067, 35.0
1068, 36.0
1069, 35.0
1070, 35.0
1071, 35.0
1072, 36.0
1073, 36.0
1074, 35.0
1075, 35.0
1076, 36.0
1077, 36.0
1078, 35.0
1079, 36.0
1080, 36.0
1081, 36.0
1082, 37.0
1083, 36.0
1084, 36.0
1085, 37.0
1086, 37.0
1087, 36.0
1088, 37.0
1089, 37.0
1090, 37.0
1091, 37.0
1092, 37.0
1093, 37.0
1094, 38.0
1095, 37.0
1096, 38.0
1097, 38.0
1098, 38.0
1099, 38.0
1100, 38.0
1101, 38.0
1102, 39.0
1103, 38.0
1104, 41.0
1105, 41.0
1106, 40.0
1107, 40.0
1108, 39.0
1109, 39.0
1110, 40.0
1111, 39.0
1112, 40.0
1113, 40.0
1114, 39.0
1115, 41.0
1116, 40.0
1117, 40.0
1118, 41.0
1119, 40.0
1120, 41.0
1121, 41.0
1122, 41.0
1123, 41.0
1124, 41.0
1125, 41.0
1126, 41.0
1127, 40.0
1128, 42.0
1129, 41.0
1130, 42.0
1131, 41.0
1132, 42.0
1133, 42.0
1134, 42.0
1135, 42.0
1136, 42.0
1137, 43.0
1138, 42.0
1139, 42.0
1140, 42.0
1141, 42.0
1142, 43.0
1143, 43.0
1144, 43.0
1145, 43.0
1146, 43.0
1147, 43.0
1148, 44.0
1149, 43.0
1150, 44.0
1151, 43.0
1152, 43.0
1153, 45.0
1154, 44.0
1155, 44.0
1156, 45.0
1157, 44.0
1158, 45.0
1159, 45.0
1160, 45.0
1161, 44.0
1162, 45.0
1163, 45.0
1164, 45.0
1165, 45.0
1166, 46.0
1167, 46.0
1168, 45.0
1169, 46.0
1170, 46.0
1171, 47.0
1172, 46.0
1173, 47.0
1174, 46.0
1175, 47.0
1176, 47.0
1177, 47.0
1178, 47.0
1179, 47.0
1180, 48.0
1181, 48.0
1182, 47.0
1183, 47.0
1184, 47.0
1185, 48.0
1186, 48.0
1187, 48.0
1188, 49.0
1189, 48.0
1190, 49.0
1191, 49.0
1192, 49.0
1193, 49.0
1194, 49.0
1195, 49.0
1196, 50.0
1197, 50.0
1198, 49.0
1199, 50.0
1200, 50.0
1201, 50.0
1202, 50.0
1203, 51.0
1204, 50.0
1205, 51.0
1206, 50.0
1207, 50.0
1208, 51.0
1209, 52.0
1210, 51.0
1211, 51.0
1212, 52.0
1213, 51.0
1214, 52.0
1215, 53.0
1216, 55.0
1217, 54.0
1218, 54.0
1219, 54.0
1220, 54.0
1221, 54.0
1222, 51.0
1223, 54.0
1224, 54.0
1225, 55.0
1226, 54.0
1227, 55.0
1228, 54.0
1229, 55.0
1230, 55.0
1231, 55.0
1232, 52.0
1233, 53.0
1234, 54.0
1235, 54.0
1236, 54.0
1237, 55.0
1238, 55.0
1239, 55.0
1240, 54.0
1241, 55.0
1242, 56.0
1243, 57.0
1244, 56.0
1245, 57.0
1246, 57.0
1247, 57.0
1248, 57.0
1249, 58.0
1250, 55.0
1251, 55.0
1252, 56.0
1253, 57.0
1254, 56.0
1255, 57.0
1256, 57.0
1257, 57.0
1258, 57.0
1259, 58.0
1260, 59.0
1261, 59.0
1262, 60.0
1263, 59.0
1264, 60.0
1265, 59.0
1266, 60.0
1267, 58.0
1268, 58.0
1269, 58.0
1270, 59.0
1271, 59.0
1272, 59.0
1273, 59.0
1274, 60.0
1275, 59.0
1276, 60.0
1277, 60.0
1278, 61.0
1279, 61.0
1280, 61.0
1281, 61.0
1282, 61.0
1283, 62.0
1284, 61.0
1285, 62.0
1286, 62.0
1287, 62.0
1288, 62.0
1289, 62.0
1290, 62.0
1291, 63.0
1292, 63.0
1293, 62.0
1294, 63.0
1295, 64.0
1296, 63.0
1297, 63.0
1298, 64.0
1299, 64.0
1300, 64.0
1301, 65.0
1302, 67.0
1303, 65.0
1304, 64.0
1305, 65.0
1306, 64.0
1307, 65.0
1308, 65.0
1309, 65.0
1310, 66.0
1311, 65.0
1312, 66.0
1313, 66.0
1314, 66.0
1315, 66.0
1316, 67.0
1317, 67.0
1318, 68.0
1319, 67.0
1320, 68.0
1321, 68.0
1322, 66.0
1323, 66.0
1324, 68.0
1325, 67.0
1326, 68.0
1327, 68.0
1328, 68.0
1329, 68.0
1330, 67.0
1331, 69.0
1332, 70.0
1333, 70.0
1334, 70.0
1335, 69.0
1336, 70.0
1337, 69.0
1338, 69.0
1339, 69.0
1340, 70.0
1341, 69.0
1342, 70.0
1343, 70.0
1344, 70.0
1345, 71.0
1346, 70.0
1347, 71.0
1348, 71.0
1349, 71.0
1350, 71.0
1351, 72.0
1352, 71.0
1353, 72.0
1354, 72.0
1355, 72.0
1356, 72.0
1357, 72.0
1358, 72.0
1359, 71.0
1360, 72.0
1361, 73.0
1362, 73.0
1363, 73.0
1364, 73.0
1365, 72.0
1366, 75.0
1367, 75.0
1368, 75.0
1369, 76.0
1370, 76.0
1371, 74.0
1372, 75.0
1373, 76.0
1374, 79.0
1375, 76.0
1376, 76.0
1377, 76.0
1378, 75.0
1379, 76.0
1380, 76.0
1381, 77.0
1382, 76.0
1383, 77.0
1384, 78.0
1385, 76.0
1386, 77.0
1387, 78.0
1388, 78.0
1389, 78.0
1390, 78.0
1391, 78.0
1392, 77.0
1393, 79.0
1394, 78.0
1395, 79.0
1396, 79.0
1397, 79.0
1398, 77.0
1399, 79.0
1400, 80.0
1401, 79.0
1402, 80.0
1403, 80.0
1404, 80.0
1405, 81.0
1406, 80.0
1407, 81.0
1408, 81.0
1409, 81.0
1410, 81.0
1411, 82.0
1412, 81.0
1413, 82.0
1414, 82.0
1415, 82.0
1416, 83.0
1417, 82.0
1418, 83.0
1419, 83.0
1420, 84.0
1421, 83.0
1422, 81.0
1423, 83.0
1424, 84.0
1425, 84.0
1426, 84.0
1427, 85.0
1428, 85.0
1429, 85.0
1430, 85.0
1431, 86.0
1432, 85.0
1433, 86.0
1434, 84.0
1435, 87.0
1436, 90.0
1437, 87.0
1438, 87.0
1439, 87.0
1440, 85.0
1441, 87.0
1442, 87.0
1443, 87.0
1444, 87.0
1445, 88.0
1446, 88.0
1447, 88.0
1448, 88.0
1449, 88.0
1450, 87.0
1451, 88.0
1452, 88.0
1453, 89.0
1454, 89.0
1455, 89.0
1456, 89.0
1457, 88.0
1458, 89.0
1459, 90.0
1460, 90.0
1461, 91.0
1462, 91.0
1463, 91.0
1464, 91.0
1465, 91.0
1466, 92.0
1467, 91.0
1468, 92.0
1469, 92.0
1470, 92.0
1471, 93.0
1472, 92.0
1473, 92.0
1474, 93.0
1475, 93.0
1476, 94.0
1477, 94.0
1478, 93.0
1479, 94.0
1480, 94.0
1481, 93.0
1482, 94.0
1483, 94.0
1484, 95.0
1485, 94.0
1486, 94.0
1487, 97.0
1488, 97.0
1489, 97.0
1490, 98.0
1491, 100.0
1492, 97.0
1493, 97.0
1494, 97.0
1495, 98.0
1496, 98.0
1497, 98.0
1498, 98.0
1499, 97.0
1500, 96.0
1501, 98.0
1502, 99.0
1503, 98.0
1504, 99.0
1505, 101.0
1506, 101.0
1507, 101.0
1508, 102.0
1509, 102.0
1510, 102.0
1511, 102.0
1512, 102.0
1513, 102.0
1514, 100.0
1515, 102.0
1516, 102.0
1517, 104.0
1518, 103.0
1519, 102.0
1520, 101.0
1521, 102.0
1522, 102.0
1523, 103.0
1524, 102.0
1525, 103.0
1526, 103.0
1527, 103.0
1528, 104.0
1529, 103.0
1530, 103.0
1531, 104.0
1532, 105.0
1533, 104.0
1534, 103.0
1535, 105.0
1536, 105.0
1537, 105.0
1538, 105.0
1539, 105.0
1540, 110.0
1541, 108.0
1542, 108.0
1543, 106.0
1544, 109.0
1545, 109.0
1546, 109.0
1547, 110.0
1548, 109.0
1549, 110.0
1550, 111.0
1551, 110.0
1552, 107.0
1553, 107.0
1554, 108.0
1555, 109.0
1556, 108.0
1557, 109.0
1558, 111.0
1559, 111.0
1560, 113.0
1561, 111.0
1562, 108.0
1563, 110.0
1564, 110.0
1565, 111.0
1566, 109.0
1567, 111.0
1568, 112.0
1569, 112.0
1570, 112.0
1571, 112.0
1572, 113.0
1573, 114.0
1574, 114.0
1575, 111.0
1576, 114.0
1577, 116.0
1578, 114.0
1579, 114.0
1580, 117.0
1581, 118.0
1582, 117.0
1583, 118.0
1584, 118.0
1585, 120.0
1586, 117.0
1587, 117.0
1588, 118.0
1589, 117.0
1590, 117.0
1591, 118.0
1592, 116.0
1593, 117.0
1594, 117.0
1595, 119.0
1596, 118.0
1597, 119.0
1598, 119.0
1599, 119.0
1600, 118.0
1601, 118.0
1602, 119.0
1603, 120.0
1604, 119.0
1605, 119.0
1606, 122.0
1607, 121.0
1608, 121.0
1609, 119.0
1610, 121.0
1611, 121.0
1612, 122.0
1613, 122.0
1614, 120.0
1615, 121.0
1616, 123.0
1617, 121.0
1618, 122.0
1619, 123.0
1620, 124.0
1621, 124.0
1622, 126.0
1623, 127.0
1624, 128.0
1625, 124.0
1626, 126.0
1627, 129.0
1628, 127.0
1629, 127.0
1630, 127.0
1631, 127.0
1632, 127.0
1633, 128.0
1634, 125.0
1635, 127.0
1636, 125.0
1637, 125.0
1638, 128.0
1639, 128.0
1640, 128.0
1641, 130.0
1642, 131.0
1643, 132.0
1644, 131.0
1645, 129.0
1646, 129.0
1647, 130.0
1648, 130.0
1649, 130.0
1650, 130.0
1651, 131.0
1652, 130.0
1653, 131.0
1654, 131.0
1655, 132.0
1656, 132.0
1657, 134.0
1658, 135.0
1659, 136.0
1660, 135.0
1661, 135.0
1662, 136.0
1663, 136.0
1664, 134.0
1665, 138.0
1666, 138.0
1667, 135.0
1668, 133.0
1669, 135.0
1670, 135.0
1671, 133.0
1672, 135.0
1673, 136.0
1674, 136.0
1675, 138.0
1676, 140.0
1677, 140.0
1678, 137.0
1679, 135.0
1680, 137.0
1681, 137.0
1682, 138.0
1683, 138.0
1684, 138.0
1685, 139.0
1686, 139.0
1687, 140.0
1688, 141.0
1689, 139.0
1690, 141.0
1691, 141.0
1692, 141.0
1693, 139.0
1694, 141.0
1695, 141.0
1696, 140.0
1697, 142.0
1698, 143.0
1699, 143.0
1700, 143.0
1701, 148.0
1702, 145.0
1703, 144.0
1704, 146.0
1705, 147.0
1706, 148.0
1707, 141.0
1708, 144.0
1709, 144.0
1710, 143.0
1711, 145.0
1712, 146.0
1713, 144.0
1714, 145.0
1715, 147.0
1716, 147.0
1717, 146.0
1718, 148.0
1719, 149.0
1720, 147.0
1721, 147.0
1722, 148.0
1723, 149.0
1724, 150.0
1725, 152.0
1726, 153.0
1727, 149.0
1728, 149.0
1729, 151.0
1730, 149.0
1731, 151.0
1732, 152.0
1733, 152.0
1734, 150.0
1735, 157.0
1736, 153.0
1737, 150.0
1738, 153.0
1739, 153.0
1740, 152.0
1741, 154.0
1742, 154.0
1743, 154.0
1744, 155.0
1745, 157.0
1746, 158.0
1747, 153.0
1748, 156.0
1749, 156.0
1750, 154.0
1751, 156.0
1752, 156.0
1753, 156.0
1754, 157.0
1755, 155.0
1756, 157.0
1757, 158.0
1758, 158.0
1759, 158.0
1760, 162.0
1761, 162.0
1762, 162.0
1763, 162.0
1764, 159.0
1765, 160.0
1766, 160.0
1767, 164.0
1768, 162.0
1769, 162.0
1770, 164.0
1771, 165.0
1772, 158.0
1773, 161.0
1774, 161.0
1775, 162.0
1776, 166.0
1777, 166.0
1778, 167.0
1779, 167.0
1780, 167.0
1781, 168.0
1782, 163.0
1783, 165.0
1784, 162.0
1785, 164.0
1786, 165.0
1787, 165.0
1788, 167.0
1789, 167.0
1790, 165.0
1791, 168.0
1792, 168.0
1793, 166.0
1794, 169.0
1795, 168.0
1796, 170.0
1797, 173.0
1798, 171.0
1799, 171.0
1800, 172.0
1801, 173.0
1802, 169.0
1803, 171.0
1804, 171.0
1805, 172.0
1806, 172.0
1807, 172.0
1808, 172.0
1809, 173.0
1810, 174.0
1811, 173.0
1812, 173.0
1813, 177.0
1814, 177.0
1815, 176.0
1816, 178.0
1817, 177.0
1818, 178.0
1819, 178.0
1820, 178.0
1821, 178.0
1822, 176.0
1823, 175.0
1824, 176.0
1825, 176.0
1826, 180.0
1827, 176.0
1828, 180.0
1829, 181.0
1830, 179.0
1831, 177.0
1832, 178.0
1833, 178.0
1834, 179.0
1835, 179.0
1836, 179.0
1837, 183.0
1838, 184.0
1839, 184.0
1840, 184.0
1841, 184.0
1842, 184.0
1843, 185.0
1844, 186.0
1845, 185.0
1846, 186.0
1847, 186.0
1848, 186.0
1849, 187.0
1850, 187.0
1851, 187.0
1852, 182.0
1853, 187.0
1854, 187.0
1855, 182.0
1856, 186.0
1857, 185.0
1858, 184.0
1859, 186.0
1860, 186.0
1861, 189.0
1862, 188.0
1863, 189.0
1864, 189.0
1865, 190.0
1866, 189.0
1867, 193.0
1868, 193.0
1869, 193.0
1870, 193.0
1871, 194.0
1872, 194.0
1873, 194.0
1874, 195.0
